timestamp,dataset,method,subsample,n_train,n_test,n_classes,n_sims,test_error_mean,test_error_std,test_error_min,test_error_max,test_error_stderr,val_error_mean,val_error_std,time_mean,config
2026-04-03T18:15:02.177888,wine,ArrowFlow Ensemble (v=7),,142,36,3,5,0.044444444444444446,0.013608276348795434,0.027777777777777776,0.05555555555555555,0.006085806194501845,0.0,0.0,0.698792552947998,"{'filters': '[64]', 'layer_types': ""['sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.1, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 2, 'embed_dim': 32, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'diverse', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T18:15:02.177898,wine,ArrowFlow Ensemble (v=7),,142,36,3,5,0.03333333333333334,0.011111111111111112,0.027777777777777776,0.05555555555555555,0.004969039949999533,0.0,0.0,1.2517306804656982,"{'filters': '[128]', 'layer_types': ""['sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.1, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 2, 'embed_dim': 32, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'diverse', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T18:15:02.177909,wine,ArrowFlow Ensemble (v=7),,142,36,3,5,0.04444444444444444,0.013608276348795434,0.027777777777777776,0.05555555555555555,0.006085806194501845,0.0,0.0,2.478630018234253,"{'filters': '[256]', 'layer_types': ""['sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.1, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 2, 'embed_dim': 32, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'diverse', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T18:15:02.177920,wine,ArrowFlow Ensemble (v=7),,142,36,3,5,0.061111111111111116,0.011111111111111112,0.05555555555555555,0.08333333333333333,0.004969039949999533,0.0,0.0,3.4248555660247804,"{'filters': '[64, 128]', 'layer_types': ""['sort', 'sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.1, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 2, 'embed_dim': 32, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'diverse', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T18:15:02.177929,wine,ArrowFlow Ensemble (v=7),,142,36,3,5,0.04444444444444445,0.022222222222222223,0.027777777777777776,0.08333333333333333,0.009938079899999066,0.0,0.0,10.935718870162964,"{'filters': '[128, 256]', 'layer_types': ""['sort', 'sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.1, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 2, 'embed_dim': 32, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'diverse', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T18:15:02.177941,wine,ArrowFlow Ensemble (v=7),,142,36,3,5,0.06666666666666667,0.02832788618662658,0.027777777777777776,0.1111111111111111,0.012668615834434864,0.0,0.0,1.156446933746338,"{'filters': '[128]', 'layer_types': ""['sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.1, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 3, 'embed_dim': 16, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'diverse', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T18:15:02.177952,wine,ArrowFlow Ensemble (v=7),,142,36,3,5,0.02777777777777778,3.469446951953614e-18,0.027777777777777776,0.027777777777777776,1.5515838457795456e-18,0.0,0.0,1.768101406097412,"{'filters': '[128]', 'layer_types': ""['sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.1, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': False, 'pol_deg': 1, 'embed_dim': 64, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'diverse', 'use_augmentation': False, 'adaptive_mode': False}"
2026-04-03T18:15:02.177965,wine,ArrowFlow Ensemble (v=3),,142,36,3,5,0.061111111111111116,0.011111111111111112,0.05555555555555555,0.08333333333333333,0.004969039949999533,0.0,0.0,1.1241899967193603,"{'filters': '[128]', 'layer_types': ""['sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.1, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 2, 'embed_dim': 32, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 3, 'projection_strategy': 'diverse', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T18:15:02.177976,wine,ArrowFlow Ensemble (v=11),,142,36,3,5,0.03888888888888889,0.013608276348795434,0.027777777777777776,0.05555555555555555,0.006085806194501845,0.0,0.0,1.9096827030181884,"{'filters': '[128]', 'layer_types': ""['sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.1, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 2, 'embed_dim': 32, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 11, 'projection_strategy': 'diverse', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T18:15:02.177987,breast_cancer,Random Forest,,455,114,2,1,0.04385964912280704,0.0,0.04385964912280704,0.04385964912280704,0.0,,,5.7561750411987305,"{'best_params': ""{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'mi""}"
2026-04-03T18:15:02.177995,breast_cancer,SVM-RBF,,455,114,2,1,0.01754385964912286,0.0,0.01754385964912286,0.01754385964912286,0.0,,,0.03551530838012695,"{'best_params': ""{'C': 10, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 0.01, 'kernel': 'rbf', 'max_iter': -1, 'probability': Fals""}"
2026-04-03T18:15:02.178004,breast_cancer,MLP,,455,114,2,1,0.04385964912280704,0.0,0.04385964912280704,0.04385964912280704,0.0,,,1.293398141860962,"{'best_params': ""{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (64,), 'learning_rate': 'constant', 'lear""}"
2026-04-03T18:15:02.178011,breast_cancer,KNN,,455,114,2,1,0.02631578947368418,0.0,0.02631578947368418,0.02631578947368418,0.0,,,0.053727149963378906,"{'best_params': ""{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}""}"
2026-04-03T18:15:02.178019,breast_cancer,XGBoost,,455,114,2,1,0.04385964912280704,0.0,0.04385964912280704,0.04385964912280704,0.0,,,17.75782799720764,"{'best_params': ""{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.05, 'loss': 'log_loss', 'max_depth': 3, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'mi""}"
2026-04-03T18:15:02.178033,breast_cancer,ArrowFlow Ensemble (v=7),,455,114,2,5,0.043859649122807015,0.017543859649122806,0.017543859649122806,0.07017543859649122,0.00784585255263084,0.0,0.0,0.8556578159332275,"{'filters': '[64]', 'layer_types': ""['sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.1, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 2, 'embed_dim': 32, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'random', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T18:15:02.178043,breast_cancer,ArrowFlow Ensemble (v=7),,455,114,2,5,0.03684210526315789,0.0128920512778062,0.02631578947368421,0.05263157894736842,0.005765500605317537,0.0,0.0,1.5623820781707765,"{'filters': '[128]', 'layer_types': ""['sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.1, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 2, 'embed_dim': 32, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'random', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T18:15:02.178053,breast_cancer,ArrowFlow Ensemble (v=7),,455,114,2,5,0.03684210526315789,0.011637279966159297,0.017543859649122806,0.05263157894736842,0.005204349815505728,0.0,0.0,3.076149749755859,"{'filters': '[256]', 'layer_types': ""['sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.1, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 2, 'embed_dim': 32, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'random', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T18:15:02.178063,breast_cancer,ArrowFlow Ensemble (v=7),,455,114,2,5,0.02807017543859649,0.006564311204866564,0.017543859649122806,0.03508771929824561,0.0029356492159090366,0.0,0.0,4.04452338218689,"{'filters': '[64, 128]', 'layer_types': ""['sort', 'sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.1, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 2, 'embed_dim': 32, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'random', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T18:15:02.178073,breast_cancer,ArrowFlow Ensemble (v=7),,455,114,2,5,0.03508771929824561,0.005547855544155052,0.02631578947368421,0.043859649122807015,0.0024810764252159562,0.0,0.0,12.977085781097411,"{'filters': '[128, 256]', 'layer_types': ""['sort', 'sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.1, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 2, 'embed_dim': 32, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'random', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T18:15:02.178084,breast_cancer,ArrowFlow Ensemble (v=7),,455,114,2,5,0.03859649122807017,0.011898824531798715,0.02631578947368421,0.06140350877192982,0.005321316101088807,0.0,0.0,1.528112030029297,"{'filters': '[128]', 'layer_types': ""['sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.1, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 3, 'embed_dim': 16, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'random', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T18:15:02.178093,breast_cancer,ArrowFlow Ensemble (v=7),,455,114,2,5,0.05438596491228069,0.017009403008478346,0.03508771929824561,0.07894736842105263,0.007606836276729402,0.0,0.0,1.9495965957641601,"{'filters': '[128]', 'layer_types': ""['sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.1, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': False, 'pol_deg': 1, 'embed_dim': 64, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'random', 'use_augmentation': False, 'adaptive_mode': False}"
2026-04-03T18:15:02.178104,breast_cancer,ArrowFlow Ensemble (v=3),,455,114,2,5,0.047368421052631574,0.013128622409733127,0.03508771929824561,0.07017543859649122,0.005871298431818073,0.0,0.0,1.4211025714874268,"{'filters': '[128]', 'layer_types': ""['sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.1, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 2, 'embed_dim': 32, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 3, 'projection_strategy': 'random', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T18:15:02.178114,breast_cancer,ArrowFlow Ensemble (v=11),,455,114,2,5,0.03684210526315789,0.010229740166395263,0.02631578947368421,0.05263157894736842,0.004574878880843964,0.0,0.0,2.308780813217163,"{'filters': '[128]', 'layer_types': ""['sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.1, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 2, 'embed_dim': 32, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 11, 'projection_strategy': 'random', 'use_augmentation': True, 'adaptive_mode': False}"
