timestamp,dataset,method,subsample,n_train,n_test,n_classes,n_sims,test_error_mean,test_error_std,test_error_min,test_error_max,test_error_stderr,val_error_mean,val_error_std,time_mean,config
2026-04-03T20:18:27.076593,iris,ArrowFlow Ensemble (v=7),,120,30,3,5,0.08,0.026666666666666672,0.03333333333333333,0.1,0.01192569587999888,0.0,0.0,1.240985345840454,"{'filters': '[128]', 'layer_types': ""['sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.1, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 3, 'embed_dim': 8, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'diverse', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T20:18:27.076605,iris,ArrowFlow Ensemble (v=7),,120,30,3,5,0.06666666666666668,0.03651483716701108,0.0,0.1,0.016329931618554522,0.0,0.0,1.4444105625152588,"{'filters': '[128]', 'layer_types': ""['sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.1, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 2, 'embed_dim': 32, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'diverse', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T20:18:27.076616,iris,ArrowFlow Ensemble (v=3),,120,30,3,5,0.06000000000000001,0.03887301263230201,0.0,0.1,0.017384539747207065,0.0,0.0,1.018575096130371,"{'filters': '[128]', 'layer_types': ""['sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.1, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 3, 'embed_dim': 16, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 3, 'projection_strategy': 'diverse', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T20:18:27.076627,iris,ArrowFlow Ensemble (v=5),,120,30,3,5,0.06,0.013333333333333334,0.03333333333333333,0.06666666666666667,0.00596284793999944,0.0,0.0,1.0524258613586426,"{'filters': '[128]', 'layer_types': ""['sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.1, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 3, 'embed_dim': 16, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 5, 'projection_strategy': 'diverse', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T20:18:27.076638,iris,ArrowFlow Ensemble (v=11),,120,30,3,5,0.05333333333333333,0.01632993161855452,0.03333333333333333,0.06666666666666667,0.007302967433402214,0.0,0.0,1.654667568206787,"{'filters': '[128]', 'layer_types': ""['sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.1, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 3, 'embed_dim': 16, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 11, 'projection_strategy': 'diverse', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T20:18:27.076648,iris,ArrowFlow Ensemble (v=7),,120,30,3,5,0.09333333333333334,0.024944382578492942,0.06666666666666667,0.13333333333333333,0.01115546702045434,0.0,0.0,1.102889060974121,"{'filters': '[128]', 'layer_types': ""['sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.1, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 3, 'embed_dim': 16, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'diverse', 'use_augmentation': False, 'adaptive_mode': False}"
2026-04-03T20:18:27.076660,iris,ArrowFlow Ensemble (v=7),,120,30,3,5,0.07333333333333333,0.02494438257849295,0.03333333333333333,0.1,0.011155467020454344,0.0,0.0,1.1670819759368896,"{'filters': '[128]', 'layer_types': ""['sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.1, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 3, 'embed_dim': 16, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'random', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T20:18:27.076671,iris,ArrowFlow Ensemble (v=7),,120,30,3,5,0.04666666666666667,0.026666666666666665,0.0,0.06666666666666667,0.011925695879998878,0.0,0.0,3.400181198120117,"{'filters': '[64, 128]', 'layer_types': ""['sort', 'sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.05, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 3, 'embed_dim': 16, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'diverse', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T20:18:27.076683,iris,ArrowFlow Ensemble (v=7),,120,30,3,5,0.04,0.024944382578492942,0.0,0.06666666666666667,0.01115546702045434,0.0,0.0,5.0630940914154055,"{'filters': '[64, 128]', 'layer_types': ""['sort', 'sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.2, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 3, 'embed_dim': 16, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'diverse', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T20:18:27.076715,iris,ArrowFlow Ensemble (v=7),,120,30,3,5,0.04,0.024944382578492942,0.0,0.06666666666666667,0.01115546702045434,0.0,0.0,1.143968391418457,"{'filters': '[128]', 'layer_types': ""['sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.1, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 3, 'embed_dim': 16, 'last_layer_update': False, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'diverse', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T20:18:27.076730,iris,ArrowFlow Ensemble (v=7),,120,30,3,5,0.15333333333333332,0.04988876515698589,0.06666666666666667,0.2,0.022310934040908684,0.0,0.0,5.495776796340943,"{'filters': '[64]', 'layer_types': ""['tensor', 'sort']"", 'moe': 1, 'iters': 500, 'lr': 0.1, 'batch_size': 16, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 3, 'embed_dim': 16, 'last_layer_update': False, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'diverse', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T20:18:27.076741,iris,ArrowFlow Ensemble (v=7),,120,30,3,5,0.11333333333333333,0.033993463423951896,0.06666666666666667,0.16666666666666666,0.015202339001321837,0.0,0.0,6.50667724609375,"{'filters': '[128]', 'layer_types': ""['tensor', 'sort']"", 'moe': 1, 'iters': 500, 'lr': 0.1, 'batch_size': 16, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 3, 'embed_dim': 16, 'last_layer_update': False, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'diverse', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T20:18:27.076752,iris,ArrowFlow Ensemble (v=7),,120,30,3,5,0.13999999999999999,0.057348835113617505,0.06666666666666667,0.23333333333333334,0.025647178748895123,0.0,0.0,5.650931358337402,"{'filters': '[64]', 'layer_types': ""['tensor', 'sort']"", 'moe': 1, 'iters': 500, 'lr': 0.1, 'batch_size': 16, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 3, 'embed_dim': 16, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'diverse', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T20:18:27.076763,iris,ArrowFlow Ensemble (v=7),,120,30,3,5,0.14666666666666667,0.06863753427324668,0.06666666666666667,0.23333333333333334,0.030695638488590235,0.0,0.0,6.799962043762207,"{'filters': '[128]', 'layer_types': ""['tensor', 'sort']"", 'moe': 1, 'iters': 500, 'lr': 0.1, 'batch_size': 16, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 3, 'embed_dim': 16, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'diverse', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T20:18:27.076775,wine,Random Forest,,142,36,3,1,0.0,0.0,0.0,0.0,0.0,,,2.3,{'source': 'cached_gridsearch'}
2026-04-03T20:18:27.076779,wine,SVM-RBF,,142,36,3,1,0.027999999999999997,0.0,0.027999999999999997,0.027999999999999997,0.0,,,0.0,{'source': 'cached_gridsearch'}
2026-04-03T20:18:27.076786,wine,MLP,,142,36,3,1,0.027999999999999997,0.0,0.027999999999999997,0.027999999999999997,0.0,,,0.4,{'source': 'cached_gridsearch'}
2026-04-03T20:18:27.076791,wine,KNN,,142,36,3,1,0.0,0.0,0.0,0.0,0.0,,,0.0,{'source': 'cached_gridsearch'}
2026-04-03T20:18:27.076794,wine,XGBoost,,142,36,3,1,0.027999999999999997,0.0,0.027999999999999997,0.027999999999999997,0.0,,,9.8,{'source': 'cached_gridsearch'}
2026-04-03T20:18:27.076801,wine,ArrowFlow Ensemble (v=7),,142,36,3,5,0.044444444444444446,0.013608276348795434,0.027777777777777776,0.05555555555555555,0.006085806194501845,0.0,0.0,0.6792304039001464,"{'filters': '[64]', 'layer_types': ""['sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.1, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 2, 'embed_dim': 32, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'diverse', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T20:18:27.076816,wine,ArrowFlow Ensemble (v=7),,142,36,3,5,0.03333333333333334,0.011111111111111112,0.027777777777777776,0.05555555555555555,0.004969039949999533,0.0,0.0,1.216904306411743,"{'filters': '[128]', 'layer_types': ""['sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.1, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 2, 'embed_dim': 32, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'diverse', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T20:18:27.076826,wine,ArrowFlow Ensemble (v=7),,142,36,3,5,0.04444444444444444,0.013608276348795434,0.027777777777777776,0.05555555555555555,0.006085806194501845,0.0,0.0,2.454521322250366,"{'filters': '[256]', 'layer_types': ""['sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.1, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 2, 'embed_dim': 32, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'diverse', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T20:18:27.076837,wine,ArrowFlow Ensemble (v=7),,142,36,3,5,0.061111111111111116,0.011111111111111112,0.05555555555555555,0.08333333333333333,0.004969039949999533,0.0,0.0,3.4623545169830323,"{'filters': '[64, 128]', 'layer_types': ""['sort', 'sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.1, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 2, 'embed_dim': 32, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'diverse', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T20:18:27.076847,wine,ArrowFlow Ensemble (v=7),,142,36,3,5,0.04444444444444445,0.022222222222222223,0.027777777777777776,0.08333333333333333,0.009938079899999066,0.0,0.0,10.929473924636842,"{'filters': '[128, 256]', 'layer_types': ""['sort', 'sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.1, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 2, 'embed_dim': 32, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'diverse', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T20:18:27.076858,wine,ArrowFlow Ensemble (v=7),,142,36,3,5,0.06666666666666667,0.02832788618662658,0.027777777777777776,0.1111111111111111,0.012668615834434864,0.0,0.0,1.1343058586120605,"{'filters': '[128]', 'layer_types': ""['sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.1, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 3, 'embed_dim': 16, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'diverse', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T20:18:27.076867,wine,ArrowFlow Ensemble (v=7),,142,36,3,5,0.02777777777777778,3.469446951953614e-18,0.027777777777777776,0.027777777777777776,1.5515838457795456e-18,0.0,0.0,1.674012041091919,"{'filters': '[128]', 'layer_types': ""['sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.1, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': False, 'pol_deg': 1, 'embed_dim': 64, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'diverse', 'use_augmentation': False, 'adaptive_mode': False}"
2026-04-03T20:18:27.076880,wine,ArrowFlow Ensemble (v=3),,142,36,3,5,0.061111111111111116,0.011111111111111112,0.05555555555555555,0.08333333333333333,0.004969039949999533,0.0,0.0,1.1346726417541504,"{'filters': '[128]', 'layer_types': ""['sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.1, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 2, 'embed_dim': 32, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 3, 'projection_strategy': 'diverse', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T20:18:27.076890,wine,ArrowFlow Ensemble (v=11),,142,36,3,5,0.03888888888888889,0.013608276348795434,0.027777777777777776,0.05555555555555555,0.006085806194501845,0.0,0.0,1.8192562580108642,"{'filters': '[128]', 'layer_types': ""['sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.1, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 2, 'embed_dim': 32, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 11, 'projection_strategy': 'diverse', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T20:18:27.076907,wine,ArrowFlow Ensemble (v=7),,142,36,3,5,0.03333333333333334,0.011111111111111112,0.027777777777777776,0.05555555555555555,0.004969039949999533,0.0,0.0,1.2819344043731689,"{'filters': '[128]', 'layer_types': ""['sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.05, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 2, 'embed_dim': 32, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'diverse', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T20:18:27.076916,wine,ArrowFlow Ensemble (v=7),,142,36,3,5,0.03333333333333334,0.011111111111111112,0.027777777777777776,0.05555555555555555,0.004969039949999533,0.0,0.0,1.2182740211486816,"{'filters': '[128]', 'layer_types': ""['sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.2, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 2, 'embed_dim': 32, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'diverse', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T20:18:27.076925,wine,ArrowFlow Ensemble (v=7),,142,36,3,5,0.03333333333333334,0.011111111111111112,0.027777777777777776,0.05555555555555555,0.004969039949999533,0.0,0.0,1.1799943447113037,"{'filters': '[128]', 'layer_types': ""['sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.1, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 2, 'embed_dim': 32, 'last_layer_update': False, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'diverse', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T20:18:27.076935,wine,ArrowFlow Ensemble (v=7),,142,36,3,5,0.42777777777777776,0.06712803318663652,0.3333333333333333,0.5,0.030020569080236214,0.0,0.0,5.937653684616089,"{'filters': '[64]', 'layer_types': ""['tensor', 'sort']"", 'moe': 1, 'iters': 500, 'lr': 0.1, 'batch_size': 16, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 2, 'embed_dim': 32, 'last_layer_update': False, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'diverse', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T20:18:27.076945,wine,ArrowFlow Ensemble (v=7),,142,36,3,5,0.3055555555555556,0.02484519974999765,0.2777777777777778,0.3333333333333333,0.011111111111111105,0.0,0.0,6.992294454574585,"{'filters': '[128]', 'layer_types': ""['tensor', 'sort']"", 'moe': 1, 'iters': 500, 'lr': 0.1, 'batch_size': 16, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 2, 'embed_dim': 32, 'last_layer_update': False, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'diverse', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T20:18:27.076955,wine,ArrowFlow Ensemble (v=7),,142,36,3,5,0.5166666666666667,0.06712803318663653,0.3888888888888889,0.5833333333333334,0.03002056908023622,0.0,0.0,6.029910755157471,"{'filters': '[64]', 'layer_types': ""['tensor', 'sort']"", 'moe': 1, 'iters': 500, 'lr': 0.1, 'batch_size': 16, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 2, 'embed_dim': 32, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'diverse', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T20:18:27.076965,wine,ArrowFlow Ensemble (v=7),,142,36,3,5,0.42777777777777776,0.10183501544346313,0.3055555555555556,0.6111111111111112,0.04554200340426489,0.0,0.0,7.203618478775025,"{'filters': '[128]', 'layer_types': ""['tensor', 'sort']"", 'moe': 1, 'iters': 500, 'lr': 0.1, 'batch_size': 16, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 2, 'embed_dim': 32, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'diverse', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T20:18:27.076980,breast_cancer,Random Forest,,455,114,2,1,0.044000000000000004,0.0,0.044000000000000004,0.044000000000000004,0.0,,,5.8,{'source': 'cached_gridsearch'}
2026-04-03T20:18:27.076986,breast_cancer,SVM-RBF,,455,114,2,1,0.018000000000000002,0.0,0.018000000000000002,0.018000000000000002,0.0,,,0.0,{'source': 'cached_gridsearch'}
2026-04-03T20:18:27.076992,breast_cancer,MLP,,455,114,2,1,0.044000000000000004,0.0,0.044000000000000004,0.044000000000000004,0.0,,,1.3,{'source': 'cached_gridsearch'}
2026-04-03T20:18:27.076998,breast_cancer,KNN,,455,114,2,1,0.026000000000000002,0.0,0.026000000000000002,0.026000000000000002,0.0,,,0.1,{'source': 'cached_gridsearch'}
2026-04-03T20:18:27.077003,breast_cancer,XGBoost,,455,114,2,1,0.044000000000000004,0.0,0.044000000000000004,0.044000000000000004,0.0,,,17.8,{'source': 'cached_gridsearch'}
2026-04-03T20:18:27.077008,breast_cancer,ArrowFlow Ensemble (v=7),,455,114,2,5,0.043859649122807015,0.017543859649122806,0.017543859649122806,0.07017543859649122,0.00784585255263084,0.0,0.0,0.8277438640594482,"{'filters': '[64]', 'layer_types': ""['sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.1, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 2, 'embed_dim': 32, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'random', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T20:18:27.077018,breast_cancer,ArrowFlow Ensemble (v=7),,455,114,2,5,0.03684210526315789,0.0128920512778062,0.02631578947368421,0.05263157894736842,0.005765500605317537,0.0,0.0,1.5062160968780518,"{'filters': '[128]', 'layer_types': ""['sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.1, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 2, 'embed_dim': 32, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'random', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T20:18:27.077028,breast_cancer,ArrowFlow Ensemble (v=7),,455,114,2,5,0.03684210526315789,0.011637279966159297,0.017543859649122806,0.05263157894736842,0.005204349815505728,0.0,0.0,3.0063994407653807,"{'filters': '[256]', 'layer_types': ""['sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.1, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 2, 'embed_dim': 32, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'random', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T20:18:27.077037,breast_cancer,ArrowFlow Ensemble (v=7),,455,114,2,5,0.02807017543859649,0.006564311204866564,0.017543859649122806,0.03508771929824561,0.0029356492159090366,0.0,0.0,4.015182304382324,"{'filters': '[64, 128]', 'layer_types': ""['sort', 'sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.1, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 2, 'embed_dim': 32, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'random', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T20:18:27.077048,breast_cancer,ArrowFlow Ensemble (v=7),,455,114,2,5,0.03508771929824561,0.005547855544155052,0.02631578947368421,0.043859649122807015,0.0024810764252159562,0.0,0.0,12.791333866119384,"{'filters': '[128, 256]', 'layer_types': ""['sort', 'sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.1, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 2, 'embed_dim': 32, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'random', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T20:18:27.077058,breast_cancer,ArrowFlow Ensemble (v=7),,455,114,2,5,0.03859649122807017,0.011898824531798715,0.02631578947368421,0.06140350877192982,0.005321316101088807,0.0,0.0,1.4988102436065673,"{'filters': '[128]', 'layer_types': ""['sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.1, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': True, 'pol_deg': 3, 'embed_dim': 16, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'random', 'use_augmentation': True, 'adaptive_mode': False}"
2026-04-03T20:18:27.077067,breast_cancer,ArrowFlow Ensemble (v=7),,455,114,2,5,0.05438596491228069,0.017009403008478346,0.03508771929824561,0.07894736842105263,0.007606836276729402,0.0,0.0,2.032771348953247,"{'filters': '[128]', 'layer_types': ""['sort', 'sort']"", 'moe': 1, 'iters': 200, 'lr': 0.1, 'batch_size': 32, 'distance_metric': 'l1', 'poly_expansion': False, 'pol_deg': 1, 'embed_dim': 64, 'last_layer_update': True, 'encoding_mode': 'projection', 'n_ensemble_views': 7, 'projection_strategy': 'random', 'use_augmentation': False, 'adaptive_mode': False}"
